GENE	ENSG	STRAND	CHROM	START	STOP
SNORA67	ENSG00000264772	1	17	7476144	7485342
GUSB	ENSG00000169919	-1	7	65425671	65447301
SNORA48	ENSG00000209582	1	17	7478031	7478165
TM9SF1	ENSG00000100926	-1	14	24658349	24682679
SNORD10	ENSG00000238917	1	17	7480129	7480270
LRCH2	ENSG00000130224	-1	X	114345185	114468635
ZFP92	ENSG00000189420	1	X	152683780	152687087
PCDHGA4	ENSG00000262576	1	5	140734768	140892546
AC113189.5	ENSG00000233223	-1	17	7485282	7487390
C11orf44	ENSG00000175728	1	11	130542851	130587247
snoU13	ENSG00000251860	1	17	7514499	7514591
RP11-199F11.2	ENSG00000262251	-1	17	7588578	7589689
RPL29P2	ENSG00000240480	1	17	7657638	7658294
PCDHGB2	ENSG00000253910	1	5	140739703	140892546
1-Dec	ENSG00000173077	1	9	117904097	118164923
ENPP1	ENSG00000197594	1	6	132129156	132216295
C11orf73	ENSG00000149196	1	11	86013253	86056969
YBX2	ENSG00000006047	-1	17	7191571	7197934
ALDH6A1	ENSG00000119711	-1	14	74523553	74551196
DLL3	ENSG00000090932	1	19	39989535	39999121
PCDHGA5	ENSG00000253485	1	5	140743898	140892546
PCDHGB3	ENSG00000262209	1	5	140749831	140892546
Z84812.4	ENSG00000260803	-1	16	67514	85195
TREX2	ENSG00000183479	-1	X	152710178	152736045
WASIR2	ENSG00000231439	1	16	72910	75123
LAIR1	ENSG00000167613	-1	19	54865362	54882165
UGT2B7	ENSG00000171234	1	4	69917081	69978705
IL9RP3	ENSG00000226942	-1	16	79336	88321
SERINC5	ENSG00000164300	-1	5	79407050	79551898
LIPH	ENSG00000163898	-1	3	185224050	185270401
C1orf64	ENSG00000183888	1	1	16330731	16335302
Z69720.2	ENSG00000269482	1	16	140629	141100
PAPPA	ENSG00000182752	1	9	118916083	119164601
Z69666.2	ENSG00000228779	1	16	175736	177218
HBZP1	ENSG00000206178	1	16	213121	215155
CHIA	ENSG00000134216	1	1	111833484	111863188
SLC38A7	ENSG00000103042	-1	16	58699013	58719008
ZPLD1	ENSG00000170044	1	3	101818088	102198685
SCARNA21	ENSG00000252835	1	17	7809440	7809578
AC025335.1	ENSG00000179859	-1	17	7816642	7819271
SELV	ENSG00000186838	1	19	40005753	40011326
RP11-1099M24.8	ENSG00000262492	1	17	7858186	7858940
PON1	ENSG00000005421	-1	7	94926988	95025673
snoU13	ENSG00000238676	-1	17	7937805	7937902
HSPB7	ENSG00000173641	-1	1	16340523	16346089
RP11-599B13.3	ENSG00000263427	-1	17	7959543	7960939
SNX19	ENSG00000120451	-1	11	130745331	130786404
MIR4314	ENSG00000264005	1	17	7991374	7991465
SNORD118	ENSG00000200463	-1	17	8076772	8076905
CTDSPL	ENSG00000144677	1	3	37903451	38025960
Z84721.4	ENSG00000225323	1	16	218678	219333
PTRF	ENSG00000177469	-1	17	40554470	40575535
RP11-599B13.7	ENSG00000266824	1	17	8080130	8086130
HNF4G	ENSG00000164749	1	8	76320149	76479078
AC129492.1	ENSG00000266638	1	17	8090493	8090577
Y_RNA	ENSG00000207243	1	16	228553	228655
RP11-599B13.8	ENSG00000271002	-1	17	8102441	8102755
ADCY8	ENSG00000155897	-1	8	131792547	132054672
LA16c-OS12.2	ENSG00000268836	-1	16	235747	236293
LINC00324	ENSG00000178977	-1	17	8123960	8127361
Z69890.1	ENSG00000206168	1	16	281133	281471
ANKRD24	ENSG00000089847	1	19	4183351	4224811
RP11-849F2.8	ENSG00000269928	-1	17	8128139	8128798
RP11-849F2.9	ENSG00000269947	1	17	8181081	8181754
SP7	ENSG00000170374	-1	12	53720362	53739099
RP11-849F2.10	ENSG00000271029	-1	17	8199823	8200534
AC135178.7	ENSG00000226871	-1	17	8221406	8222030
RASGEF1C	ENSG00000146090	-1	5	179527795	179636153
SCRIB	ENSG00000260968	-1	HG104_HG975_PATCH	144873090	144897549
PTDSS2	ENSG00000174915	1	11	448268	491393
AP001816.1	ENSG00000254531	1	4	102268937	102270040
SFRP5	ENSG00000120057	-1	10	99526508	99531709
UGT2B11	ENSG00000213759	-1	4	70065669	70080449
PAPPA-AS1	ENSG00000256040	-1	9	119160439	119162885
GOLGA7B	ENSG00000155265	1	10	99609996	99631337
SLC39A7	ENSG00000112473	1	6	33168222	33172216
EBI3	ENSG00000105246	1	19	4229495	4237528
SP1	ENSG00000185591	1	12	53773960	53810230
SERPINF2	ENSG00000167711	1	17	1646130	1658562
PDE8A	ENSG00000073417	1	15	85523671	85682376
EID2B	ENSG00000176401	-1	19	40021630	40023494
RBMXL3	ENSG00000175718	1	X	114423963	114427431
SCNN1A	ENSG00000111319	-1	12	6456009	6486896
Z97634.3	ENSG00000236829	1	16	432097	442960
SLC35E1	ENSG00000127526	-1	19	16660642	16683193
PCDHGA6	ENSG00000253731	1	5	140753651	140892546
MYCBP	ENSG00000214114	-1	1	39328636	39347289
PIFO	ENSG00000173947	1	1	111888910	111895635
SNORA69	ENSG00000212206	1	17	8232901	8233037
RP11-849F2.4	ENSG00000266279	1	17	8241015	8242076
LUZP4	ENSG00000102021	1	X	114524293	114542121
EID2	ENSG00000176396	-1	19	40028890	40030870
PMPCB	ENSG00000105819	1	7	102937869	102969958
CCDC81	ENSG00000149201	1	11	86085778	86134151
MCM6	ENSG00000076003	-1	2	136597196	136633996
PCDHGA7	ENSG00000253537	1	5	140762467	140892546
LGALS13	ENSG00000105198	1	19	40093164	40098116
HLA-DRA	ENSG00000228987	1	HSCHR6_MHC_DBB	32382335	32387545
Y_RNA	ENSG00000201034	-1	16	489297	489397
RP1-196A12.1	ENSG00000230428	1	16	501404	503461
PAQR6	ENSG00000160781	-1	1	156213206	156217881
PTPRJ	ENSG00000149177	1	11	48002113	48189670
AL049542.1	ENSG00000256323	1	16	542366	542567
MIR5587	ENSG00000266124	1	16	585316	585368
MIR3176	ENSG00000266235	1	16	593277	593366
NCAPH2	ENSG00000025770	1	22	50946645	50961901
LA16c-366D1.3	ENSG00000261691	-1	16	597185	603847
CMAS	ENSG00000111726	1	12	22199108	22218608
Z98881.1	ENSG00000196674	1	16	653555	653904
GJA9	ENSG00000131233	-1	1	39330175	39347289
AL022341.1	ENSG00000197727	-1	16	691039	691688
AL022341.3	ENSG00000228201	-1	16	698473	699200
PCDHGB4	ENSG00000253953	1	5	140767452	140892546
LGALS16	ENSG00000249861	1	19	40146534	40151287
LA16c-349E10.1	ENSG00000262528	-1	16	705034	706194
LA16c-313D11.9	ENSG00000260394	-1	16	728504	729777
GOT2	ENSG00000125166	-1	16	58741035	58768261
PLEKHS1	ENSG00000148735	1	10	115511213	115543188
PCDHGA8	ENSG00000253767	1	5	140772381	140892546
CPVL	ENSG00000106066	-1	7	29034847	29235067
OVGP1	ENSG00000085465	-1	1	111956936	111970399
OR4B1	ENSG00000175619	1	11	48238344	48239314
PCDHGA9	ENSG00000261934	1	5	140782520	140892546
OR4X2	ENSG00000172208	1	11	48266608	48267622
LGALS14	ENSG00000006659	1	19	40194946	40200084
RHBDL2	ENSG00000158315	-1	1	39351479	39407471
OR4X1	ENSG00000176567	1	11	48285413	48286330
CEP41	ENSG00000106477	-1	7	130033612	130082274
BANK1	ENSG00000153064	1	4	102332443	102995969
PCDHGB6	ENSG00000253305	1	5	140787770	140892546
OR4S1	ENSG00000176555	1	11	48327775	48328704
LA16c-313D11.12	ENSG00000261659	1	16	739001	742554
LA16c-380A1.1	ENSG00000259840	-1	16	760746	761277
MIR662	ENSG00000207579	1	16	820183	820277
MAFB	ENSG00000204103	-1	20	39314488	39317880
OR4C3	ENSG00000176547	1	11	48346472	48347507
PCDHGA10	ENSG00000253846	1	5	140792743	140892546
PON3	ENSG00000105852	-1	7	94989256	95025680
OR4C5	ENSG00000176540	-1	11	48387037	48388017
RP11-849F2.5	ENSG00000265749	1	17	8268881	8284646
AC004381.6	ENSG00000005189	1	16	20817751	20860987
MED26	ENSG00000105085	-1	19	16685718	16739873
OR4A47	ENSG00000237388	1	11	48510269	48511332
AKIRIN1	ENSG00000174574	1	1	39456895	39471731
SPZ1	ENSG00000164299	1	5	79615444	79617661
HLA-DRB1	ENSG00000236884	-1	HSCHR6_MHC_DBB	32516731	32550833
TOP1	ENSG00000198900	1	20	39657458	39753127
RNU7-43P	ENSG00000252363	1	17	8414443	8414506
RN7SL129P	ENSG00000241708	-1	17	8450235	8450526
TRIM49B	ENSG00000182053	1	11	49050504	49059579
LINC01124	ENSG00000222033	-1	2	171568961	171571077
TM9SF1	ENSG00000254692	-1	14	24658363	24682679
MAPK9	ENSG00000050748	-1	5	179660143	179719099
CLCNKA	ENSG00000186510	1	1	16345370	16360545
CTC-429P9.4	ENSG00000268790	-1	19	16688453	16770926
PCDHGB7	ENSG00000254122	1	5	140797427	140892546
LIN52	ENSG00000205659	1	14	74551499	74667936
TRIM64C	ENSG00000214891	-1	11	49075266	49080664
ASTN2	ENSG00000148219	-1	9	119187504	120177348
RP11-105C20.2	ENSG00000260240	-1	16	59743897	59788752
PCDHGA11	ENSG00000253873	1	5	140800762	140891835
TSSK4	ENSG00000139908	1	14	24674903	24677568
CRTAC1	ENSG00000095713	-1	10	99624757	99790585
WDR77	ENSG00000116455	-1	1	111982512	111991998
EIF5A	ENSG00000132507	1	17	7210318	7215774
HESX1	ENSG00000163666	-1	3	57231944	57260549
PCDHGA12	ENSG00000253159	1	5	140810185	140892546
CCDC94	ENSG00000105248	1	19	4247076	4269087
ZFHX4	ENSG00000091656	1	8	77593454	77779521
EGFL8	ENSG00000240592	1	HSCHR6_MHC_MCF	32208792	32212490
SMG5	ENSG00000198952	-1	1	156219015	156252620
CELSR3	ENSG00000008300	-1	3	48673902	48700348
NTM	ENSG00000182667	1	11	131240373	132206716
MCM2	ENSG00000073111	1	3	127317066	127341276
SERPINF1	ENSG00000132386	1	17	1665253	1680868
ATP6V0A1	ENSG00000033627	1	17	40610862	40674629
HLA-DQA1	ENSG00000236418	1	HSCHR6_MHC_DBB	32574291	32596644
ZFYVE16	ENSG00000039319	1	5	79703832	79775169
SHD	ENSG00000105251	1	19	4278598	4290721
HAUS7	ENSG00000213397	-1	X	152713124	152760978
RNH1	ENSG00000023191	-1	11	494512	507300
CDH8	ENSG00000150394	-1	16	61681146	62070939
UGT2B28	ENSG00000135226	1	4	70146217	70160768
ATP5F1	ENSG00000116459	1	1	111991486	112005395
CTGF	ENSG00000118523	-1	6	132269316	132272513
TIMP2	ENSG00000035862	-1	17	76849059	76921469
TMIGD2	ENSG00000167664	-1	19	4292229	4302428
PLCG1	ENSG00000124181	1	20	39765600	39811629
ME3	ENSG00000151376	-1	11	86152150	86383678
VILL	ENSG00000136059	1	3	38029550	38048679
ST8SIA1	ENSG00000111728	-1	12	22216707	22589975
NDUFS5	ENSG00000168653	1	1	39491990	39500308
NDUFAF2	ENSG00000164182	1	5	60240956	60448853
TRIM32	ENSG00000119401	1	9	119449581	119463579
ALCAM	ENSG00000170017	1	3	105085753	105295744
FOLH1	ENSG00000086205	-1	11	49168187	49230222
C1orf162	ENSG00000143110	1	1	112016414	112021134
LA16c-306A4.1	ENSG00000260022	1	16	933780	935090
AGPAT1	ENSG00000235758	-1	HSCHR6_MHC_MCF	32212421	32222305
LA16c-306A4.2	ENSG00000260316	-1	16	950520	955224
LA16c-366D3.1	ENSG00000260439	1	16	971033	984495
CNIH1	ENSG00000100528	-1	14	54893654	54908149
TLR4	ENSG00000136869	1	9	120466610	120479149
FSD1	ENSG00000105255	1	19	4304597	4323840
AMHR2	ENSG00000135409	1	12	53817639	53825318
RP11-161M6.2	ENSG00000260807	-1	16	1025761	1031596
APPL1	ENSG00000157500	1	3	57261765	57307496
CLC	ENSG00000105205	-1	19	40221890	40228668
LEUTX	ENSG00000213921	1	19	40267235	40276775
CLCNKB	ENSG00000184908	1	1	16370272	16383803
PUF60	ENSG00000260485	-1	HG104_HG975_PATCH	144898514	144912029
RP11-161M6.3	ENSG00000260496	-1	16	1041148	1050926
BRINP1	ENSG00000078725	-1	9	121915736	122131745
ADORA3	ENSG00000121933	-1	1	112025970	112106584
DARS	ENSG00000115866	-1	2	136664247	136743670
TMEM79	ENSG00000163472	1	1	156252726	156262976
EFR3A	ENSG00000132294	1	8	132916335	133025889
RNF5	ENSG00000225452	1	HSCHR6_MHC_MCF	32222563	32225000
CHMP4A	ENSG00000254505	-1	14	24678789	24683075
PLS3	ENSG00000102024	1	X	114795501	114885181
DKFZP667F0711	ENSG00000212743	1	10	6392278	6394723
RP11-295D22.1	ENSG00000260970	1	9	122257653	122286403
FAM131C	ENSG00000185519	-1	1	16384264	16400127
PRR13	ENSG00000205352	1	12	53835389	53840429
PCDHGC3	ENSG00000240184	1	5	140855580	140892542
SMIM7	ENSG00000214046	-1	19	16741562	16771253
PCDHGC4	ENSG00000242419	1	5	140864741	140892546
PRSS23	ENSG00000150687	1	11	86502101	86663952
STK25	ENSG00000115694	-1	2	242432089	242449145
DYRK1B	ENSG00000105204	-1	19	40315990	40324841
RAP1A	ENSG00000116473	1	1	112084840	112259313
DDC8	ENSG00000178404	-1	17	76866992	76899299
COL2A1	ENSG00000139219	-1	12	48366748	48398269
PRKCQ	ENSG00000065675	-1	10	6469105	6622263
ASL	ENSG00000126522	1	7	65540785	65558545
AC008498.1	ENSG00000269267	-1	5	60411538	60411762
DCUN1D3	ENSG00000188215	-1	16	20866247	20911706
SMIM15	ENSG00000188725	-1	5	60453536	60458301
EPHA2	ENSG00000142627	-1	1	16450832	16482582
PON2	ENSG00000105854	-1	7	95034175	95064510
SSTR5-AS1	ENSG00000261713	-1	16	1114093	1128707
SLC39A8	ENSG00000138821	-1	4	103172198	103352415
RP11-161M6.5	ENSG00000261720	1	16	1115240	1116502
AC009041.1	ENSG00000181791	-1	16	1115299	1116349
LA16c-349E11.1	ENSG00000260702	-1	16	1153280	1155461
LYRM1	ENSG00000102897	1	16	20911190	20936328
FAM212B	ENSG00000197852	-1	1	112223252	112298446
LA16c-381G6.1	ENSG00000260532	1	16	1161627	1163399
RP11-616M22.1	ENSG00000260403	-1	16	1206976	1207974
UGT2B4	ENSG00000156096	-1	4	70345883	70391732
RP11-616M22.2	ENSG00000259910	-1	16	1209548	1210176
RP11-616M22.3	ENSG00000261294	-1	16	1256560	1257124
RP11-616M22.5	ENSG00000260182	1	16	1307340	1308075
PRSS29P	ENSG00000196364	-1	16	1310953	1313846
TTYH1	ENSG00000167614	1	19	54926393	54948080
RP11-616M22.10	ENSG00000261564	-1	16	1323752	1326523
RP11-616M22.9	ENSG00000260991	-1	16	1330162	1330545
TPSP2	ENSG00000260284	-1	16	1336352	1338838
RP11-616M22.7	ENSG00000260710	-1	16	1344552	1349167
FZD4	ENSG00000174804	-1	11	86656721	86666433
LA16c-358B7.3	ENSG00000261505	-1	16	1367892	1372846
CHN2	ENSG00000106069	1	7	29161890	29553944
RPS20P2	ENSG00000219274	1	16	1379079	1379778
C1orf85	ENSG00000198715	-1	1	156259880	156265463
LA16c-316G12.2	ENSG00000260425	-1	16	1408901	1411406
AL031721.1	ENSG00000265529	-1	16	1429290	1429424
LA16c-312E8.2	ENSG00000260132	1	16	1458835	1462249
LA16c-390E6.5	ENSG00000261641	1	16	1495344	1496520
LA16c-390E6.4	ENSG00000260051	1	16	1501761	1502654
LA16c-390E6.3	ENSG00000261430	-1	16	1517674	1522685
RPS3AP2	ENSG00000219027	1	16	1527831	1528584
OC90	ENSG00000258417	-1	8	133036467	133097902
GMFB	ENSG00000197045	-1	14	54941202	54955914
UGT2A1	ENSG00000173610	-1	4	70454135	70518965
VSX2	ENSG00000119614	1	14	74706175	74729441
AGER	ENSG00000230514	-1	HSCHR6_MHC_MCF	32225175	32228531
CDH11	ENSG00000140937	-1	16	64977656	65160015
DDX20	ENSG00000064703	1	1	112297867	112310638
OC90	ENSG00000253117	-1	8	133036467	133071627
AKAP13	ENSG00000170776	1	15	85923802	86292586
MOXD1	ENSG00000079931	-1	6	132617194	132722684
U82695.9	ENSG00000224963	1	X	152751314	152752546
LGALS3BP	ENSG00000108679	-1	17	76967320	76976191
MEST	ENSG00000106484	1	7	130126012	130146133
HHLA1	ENSG00000132297	-1	8	133073733	133123406
PEX2	ENSG00000164751	-1	8	77892494	77913280
TMEM135	ENSG00000166575	1	11	86748886	87034800
SENP2	ENSG00000163904	1	3	185300284	185351339
OPA1	ENSG00000198836	1	3	193310933	193415612
STX7	ENSG00000079950	-1	6	132767006	132834337
DNAH3	ENSG00000158486	-1	16	20944433	21170762
MDP1	ENSG00000213920	-1	14	24683143	24685276
TMEM38A	ENSG00000072954	1	19	16771938	16800840
LTBR	ENSG00000111321	1	12	6484211	6500733
BGN	ENSG00000182492	1	X	152760397	152775012
GPS2	ENSG00000132522	-1	17	7214643	7218883
UGT2A2	ENSG00000271271	-1	4	70454135	70505360
ZSWIM6	ENSG00000130449	1	5	60628100	60841997
LENG8	ENSG00000167615	1	19	54960065	54973217
TAAR9	ENSG00000237110	1	6	132859429	132860470
TAAR8	ENSG00000146385	1	6	132873832	132874860
GOLGA7B	ENSG00000269783	1	10	99627889	99631294
TAAR6	ENSG00000146383	1	6	132891461	132892498
PKIA	ENSG00000171033	1	8	79428374	79517502
NEDD8-MDP1	ENSG00000255526	-1	14	24683161	24701558
KCND3	ENSG00000171385	-1	1	112313284	112531777
VHLL	ENSG00000189030	-1	1	156268415	156269428
TAAR5	ENSG00000135569	-1	6	132909731	132910877
ABCD4	ENSG00000119688	-1	14	74752126	74769759
TAAR2	ENSG00000146378	-1	6	132938161	132945414
SLC5A8	ENSG00000256870	-1	12	101549271	101604185
UGT2A1	ENSG00000270386	-1	4	70454912	70518967
OR4C13	ENSG00000258817	1	11	49973943	49974971
TAAR1	ENSG00000146399	-1	6	132966123	132967142
ARHGEF19	ENSG00000142632	-1	1	16524349	16539104
OR4C12	ENSG00000221954	-1	11	50003009	50004071
CGRRF1	ENSG00000100532	1	14	54976530	55005567
OR4A5	ENSG00000221840	-1	11	51411378	51412448
R3HCC1L	ENSG00000166024	1	10	99894387	100004654
VNN1	ENSG00000112299	-1	6	133002729	133035188
OR4A8P	ENSG00000225997	-1	11	51435459	51436403
ZC2HC1A	ENSG00000104427	1	8	79578282	79632000
OR4C46	ENSG00000185926	1	11	51515282	51516211
SCO2	ENSG00000130489	-1	22	50961997	50964868
TRIM48	ENSG00000150244	1	11	55029658	55038595
CTTNBP2NL	ENSG00000143079	1	1	112938803	113006078
C1orf134	ENSG00000204377	-1	1	16555368	16556038
OR4A16	ENSG00000181961	1	11	55110627	55111707
AC068533.7	ENSG00000249319	1	7	65552756	65617228
OR4A15	ENSG00000181958	1	11	55135360	55136394
RSG1	ENSG00000132881	-1	1	16558195	16563657
C5orf64	ENSG00000178722	1	5	60933535	61047590
OR4C15	ENSG00000181939	1	11	55321783	55322895
SULT1B1	ENSG00000173597	-1	4	70586880	70653679
PLCD1	ENSG00000187091	-1	3	38048987	38071253
GFPT2	ENSG00000131459	-1	5	179727690	179780387
LENG9	ENSG00000182909	-1	19	54972981	54974894
OR4C16	ENSG00000181935	1	11	55339604	55340536
UTP20	ENSG00000120800	1	12	101673887	101780394
DNAJC2	ENSG00000105821	-1	7	102952921	102985320
CDC42EP5	ENSG00000167617	-1	19	54976210	54984411
NWD1	ENSG00000188039	1	19	16830787	16928774
CRCP	ENSG00000241258	1	7	65579591	65619555
OR4C11	ENSG00000172188	-1	11	55370830	55371874
STAP2	ENSG00000178078	-1	19	4324040	4342783
OR4P4	ENSG00000181927	1	11	55405834	55406772
FBXO42	ENSG00000037637	-1	1	16573334	16678949
WNT2B	ENSG00000134245	1	1	113009163	113072787
OR4S2	ENSG00000174982	1	11	55418380	55419315
OR4C6	ENSG00000181903	1	11	55432614	55433671
IL7	ENSG00000104432	-1	8	79587978	79717758
SMYD4	ENSG00000186532	-1	17	1682779	1733928
RAB38	ENSG00000123892	-1	11	87846410	87908635
LAIR2	ENSG00000167618	1	19	55009100	55021897
TYMP	ENSG00000025708	-1	22	50964181	50968485
OR5D13	ENSG00000198877	1	11	55540914	55541858
OR5D14	ENSG00000186113	1	11	55563032	55563976
ZHX3	ENSG00000174306	-1	20	39807088	39946312
OR5L1	ENSG00000186117	1	11	55578854	55579952
OR5D18	ENSG00000186119	1	11	55587086	55588073
CDH5	ENSG00000179776	1	16	66400533	66438686
SULT1E1	ENSG00000109193	-1	4	70676498	70725870
OR5L2	ENSG00000205030	1	11	55594695	55595630
NEDD8	ENSG00000129559	-1	14	24686058	24701660
SZRD1	ENSG00000055070	1	1	16679070	16724640
OR5D16	ENSG00000205029	1	11	55606228	55607214
TRIM51	ENSG00000124900	1	11	55650773	55659286
KIF2A	ENSG00000068796	1	5	61601989	61833076
VNN3	ENSG00000093134	-1	6	133043926	133055904
ODF3B	ENSG00000177989	-1	22	50968139	50971009
NCKIPSD	ENSG00000213672	-1	3	48701364	48723797
LPIN3	ENSG00000132793	1	20	39969560	39989222
KIR3DX1	ENSG00000104970	1	19	55043909	55057053
MPND	ENSG00000008382	1	19	4343524	4360083
STMN2	ENSG00000104435	1	8	80523049	80578410
CDK5RAP2	ENSG00000136861	-1	9	123151147	123342448
KLHDC7B	ENSG00000130487	1	22	50986462	50989451
SYCE3	ENSG00000217442	-1	22	50989541	51001334
OR5W2	ENSG00000187612	-1	11	55681126	55682058
NFKB1	ENSG00000109320	1	4	103422486	103538459
CBLB	ENSG00000114423	-1	3	105374305	105588396
OR5I1	ENSG00000167825	-1	11	55702932	55703876
OR10AG1	ENSG00000174970	-1	11	55734975	55735990
EMILIN3	ENSG00000183798	-1	20	39988606	39995467
OR5F1	ENSG00000149133	-1	11	55761157	55762101
CTSC	ENSG00000109861	-1	11	88026760	88070955
OR5AS1	ENSG00000181785	1	11	55797895	55798869
OR8I2	ENSG00000172154	1	11	55860753	55861762
BOK	ENSG00000176720	1	2	242498136	242513546
OR8H2	ENSG00000181767	1	11	55872519	55873457
OR8H3	ENSG00000181761	1	11	55889849	55890787
LOXL4	ENSG00000138131	-1	10	100007447	100028007
OR8J3	ENSG00000167822	-1	11	55904247	55905194
SIN3B	ENSG00000127511	1	19	16940211	16991164
OR8K5	ENSG00000181752	-1	11	55926870	55927793
PCBP2	ENSG00000197111	1	12	53835525	53874946
THAP4	ENSG00000176946	-1	2	242523820	242576864
SH3GL1	ENSG00000141985	-1	19	4360367	4400544
RP11-542C16.2	ENSG00000261915	-1	17	7215980	7222493
RP1-228P16.5	ENSG00000257955	-1	12	48413554	48419165
LILRA2	ENSG00000239998	1	19	55084387	55099027
CSN1S1	ENSG00000126545	1	4	70796799	70812289
CXCR4	ENSG00000121966	-1	2	136871919	136875735
SAMD4A	ENSG00000020577	1	14	55033815	55260033
CNOT6	ENSG00000113300	1	5	179921412	180005405
CHD6	ENSG00000124177	-1	20	40030741	40247133
SPATA21	ENSG00000187144	-1	1	16713612	16763919
KCNQ3	ENSG00000184156	-1	8	133133108	133493200
OR5J2	ENSG00000174957	1	11	55944094	55945032
OR8J2	ENSG00000254658	-1	11	55978334	55979298
OR5T2	ENSG00000181718	-1	11	55999490	56000737
BEAN1	ENSG00000166546	1	16	66461200	66527432
C2CD5	ENSG00000111731	-1	12	22601517	22697480
OR5T3	ENSG00000172489	1	11	56019676	56020698
TMEM159	ENSG00000011638	1	16	21169698	21191937
OR5T1	ENSG00000181698	1	11	56043029	56044146
OR8H1	ENSG00000181693	-1	11	56057529	56058566
CD27	ENSG00000139193	1	12	6554033	6560884
RP11-403P17.5	ENSG00000260851	-1	16	66503715	66551215
OR8K3	ENSG00000181689	1	11	56085783	56086721
AC132186.1	ENSG00000247270	-1	16	66516775	66519747
OR8K1	ENSG00000150261	1	11	56113421	56114507
OR8J1	ENSG00000172487	1	11	56127691	56128764
OR8U1	ENSG00000172199	1	11	56143100	56144029
PODXL2	ENSG00000114631	1	3	127348024	127391652
GMPR2	ENSG00000100938	1	14	24701628	24708448
TPST1	ENSG00000169902	1	7	65670186	65885530
RP1-241P17.4	ENSG00000228532	-1	X	114952650	114953669
OR5AL1	ENSG00000272987	1	11	56180172	56181156
CPT1B	ENSG00000205560	-1	22	51007290	51017899
SENP1	ENSG00000079387	-1	12	48436681	48500091
OR5R1	ENSG00000174942	-1	11	56184734	56185708
AGTR2	ENSG00000180772	1	X	115301975	115306225
LRRC6	ENSG00000129295	-1	8	133584320	133687838
OR5M9	ENSG00000150269	-1	11	56229945	56230877
OR5M3	ENSG00000174937	-1	11	56236964	56238014
KLHL25	ENSG00000183655	-1	15	86302554	86338261
CANT1	ENSG00000171302	-1	17	76987799	77005949
OR5M8	ENSG00000181371	-1	11	56257825	56258871
NECAP2	ENSG00000157191	1	1	16767167	16786573
OR5M11	ENSG00000255223	-1	11	56309746	56310757
ZP2	ENSG00000103310	-1	16	21208773	21225831
SLC6A14	ENSG00000087916	1	X	115567790	115592625
OR5M10	ENSG00000254834	-1	11	56344212	56345263
TAPBPL	ENSG00000139192	1	12	6560856	6575683
OR5M1	ENSG00000255012	-1	11	56380031	56380978
OR5AP2	ENSG00000172464	-1	11	56408942	56409947
OR5AR1	ENSG00000172459	1	11	56431138	56432163
AC008267.1	ENSG00000267941	1	7	65939543	65940709
MEGF9	ENSG00000106780	-1	9	123363091	123476748
AGBL1	ENSG00000166748	1	15	86685227	87572283
CHAF1A	ENSG00000167670	1	19	4402659	4445015
FRMD4A	ENSG00000151474	-1	10	13685706	14504141
HEY1	ENSG00000164683	-1	8	80676245	80680098
RPA1	ENSG00000132383	1	17	1732996	1803376
PRR15	ENSG00000176532	1	7	29603427	29606911
ANKS4B	ENSG00000175311	1	16	21244986	21263750
KCTD7	ENSG00000243335	1	7	66093868	66276446
FBXW2	ENSG00000119402	-1	9	123514256	123555690
TK2	ENSG00000166548	-1	16	66541906	66586447
TOM1L2	ENSG00000175662	-1	17	17746828	17875736
WIPF3	ENSG00000122574	1	7	29846102	29956682
ASB14	ENSG00000239388	-1	3	57302375	57326710
ATG4B	ENSG00000168397	1	2	242576628	242613272
GRM5	ENSG00000168959	-1	11	88237744	88799113
CT83	ENSG00000204019	-1	X	115592849	115594164
PBX2	ENSG00000236353	-1	HSCHR6_MHC_MCF	32228948	32234390
ASB4	ENSG00000005981	1	7	95107756	95169544
THSD7B	ENSG00000144229	1	2	137523115	138435287
CRYM	ENSG00000103316	-1	16	21250195	21314404
TYR	ENSG00000077498	1	11	88910620	89028927
GCH1	ENSG00000131979	-1	14	55308726	55369570
RTN4RL1	ENSG00000185924	-1	17	1837971	1928639
PSMD5	ENSG00000095261	-1	9	123577774	123605262
